id_1,str_1,id_2,str_2,osa,cos,sample_edition_1,sample_edition_2
zspbk0012440,malheurs [Les] de l'amour,spbk0003445,Malheurs (les) de l'amour,0.84,0.9201840552184064,"malheurs [Les] de l'amour, by Tencin, Claudine-Alexandrine Guérin. (, )","Malheurs (les) de l'amour. Drame , by Sinner de Ballaigues, Jean-Rudolphe. (Berne, 1775)"
zspbk0013810,Malheurs (les) de l'amour,zspbk0012440,malheurs [Les] de l'amour,0.84,0.9201840552184064,"Malheurs (les) de l'amour, by NA. (, )","malheurs [Les] de l'amour, by Tencin, Claudine-Alexandrine Guérin. (, )"
zspbk0013720,Hume [unidentified work],zspbk0013586,Saury [unidentified work],0.84,0.9196009797434058,"Hume [unidentified work], by Hume, David. (, )","Saury [unidentified work], by Saury, Jean. (, )"
zspbk0013586,Saury [unidentified work],zspbk0012957,Danes [unidentified work],0.84,0.9120123092652648,"Saury [unidentified work], by Saury, Jean. (, )","Danes [unidentified work], by Danes, Pierre-Louis. (, )"
zspbk0014683,Vesal [unidentified work],zspbk0012856,Duhan [unidentified work],0.84,0.9093257859606313,"Vesal [unidentified work], by Vesalius, Andreas. (, )","Duhan [unidentified work], by Duhan, Laurent. (, )"
zspbk0012561,Lettres de Bussy Rabutin,zspbk0012099,Memoires de Bussy Rabutin,0.84,0.9076506967077382,"Lettres de Bussy Rabutin, by Bussy-Rabutin, Roger [de]. (, )","Memoires de Bussy Rabutin, by Bussy-Rabutin, Roger [de]. (, )"
spbk0002575,Elémens de l'histoire de France,spbk0000667,Elemens d'histoire de france,0.8387096774193549,0.9670617008926231,"Elemens de l'histoire de France depuis Clovis jusqu'à Louis 15, by Millot, Claude-François-Xavier. (Paris, 1770)",NA
spbk0001073,Histoire de mademoiselle Cronel,spbk0001072,Histoire de Mademoiselle Brion,0.8387096774193549,0.9619021281658259,"Histoire de mademoiselle Cronel, dite Frétillon actrice de la Comédie de Rouen, écrite par elle-même , by Gaillard, Pierre-Alexandre. (La Haye, 1780)","Histoire de Mademoiselle Brion, dite comtesse de Launay, by NA. (n.pl., NA)"
spbk0002575,Elémens de l'histoire de France,spbk0002004,Précis de l'histoire de France,0.8387096774193549,0.9389710680668849,"Elemens de l'histoire de France depuis Clovis jusqu'à Louis 15, by Millot, Claude-François-Xavier. (Paris, 1770)","Précis de l'histoire de France, en vers, avec des notes, où l'on développe ce que les vers ne font qu'indiquer , by Pelosi. (Paris, 1776)"
spbk0004568,Principes de la philosophie naturelle,spbk0000804,Principes de la philosophie morale,0.8378378378378378,0.9687303228651608,"Principes de la philosophie naturelle, dans lesquels on cherche à déterminer les degrés de certitude ou de probabilité des connaissances humaines, by La Métherie, Jean-Claude [de]. (Geneva, 1787)","Principes de la philosophie morale, ou essai de M.S*** sur le mérite et la vertu, avec des réflexions, by Shaftesbury, Anthony Ashley Cooper [comte de]. (n.pl., )"
zspbk0010995,Memoires et aventures d’une Dame de Qualité,spbk0001643,Memoires et avantures d'un homme de qualité,0.8372093023255813,0.9619003332099252,"Memoires et aventures d’une Dame de Qualité, by Lambert, Claude-François. (Amsterdam, 1772)","Memoires et avantures d'un homme de qualité qui s'est retiré du monde, by Prévost, Antoine François. (, )"
spbk0004662,Contes nouveaux en vers,spbk0000417,Contes nouveaux en prose,0.8333333333333334,0.9737945687202025,"Contes nouveaux en vers, by NA. (Maestricht, 1786)","Contes nouveaux en prose, by NA. (n.pl., 1785)"
spbk0004298,Mêlanges de vers et de prose,spbk0003385,Mêlanges de poésie et de prose,0.8333333333333334,0.9669054382317919,"Mêlanges de vers et de prose, by Hartig, Franz [von]. (Paris, 1788)","Mêlanges de poésie et de prose, by Delisle de Sales, Jean-Baptiste-Claude Izoard. (London; Paris, 1777)"
zspbk0012869,Oeuvres de Bernier,spbk0004002,Oeuvres de Bernard,0.8333333333333334,0.9558174284463214,"Oeuvres de Bernier, by NA. (, )","Oeuvres de Bernard, by Bernard, Pierre Joseph. (, )"
zspbk0014280,Traité des maladies des enfans,zspbk0010705,Traité des maladies des os,0.8333333333333334,0.9555884839455477,"Traité des maladies des enfans, by Rosen van Rosenstein, Nils. (Paris, 1778)","Traité des maladies des os, by NA. (, )"
spbk0004906,Leçons élémentaires de mécanique,spbk0001456,Leçons élémentaires de mathématiques,0.8333333333333334,0.9476128352180997,"Leçons élémentaires de mécanique, ou Traité abrégé du mouvement et de l'équilibre, by La Caille, Nicolas-Louis [de] [abbé]. (Avignon; Paris, 1781)","Leçons elementaires de mathématiques ou élemens d'algebre et de Géométrie par M. l'abbé de la Caille de l'academie Royale des sciences etc.  nouvelle edition revûe et corrigée et augmentée, by La Caille, Nicolas-Louis [de] [abbé]. (Paris, 1772)"
zspbk0014282,Abregé De Toute La Medicine Pratique,zspbk0011561,Abregé de toute la medecine pratique,0.8333333333333334,0.945951669697511,"Abregé De Toute La Medicine Pratique, by Allen, John. (, )","Abregé de toute la medecine pratique, by Allen, John. (, )"
spbk0002420,Vie (la) de David Hume,spbk0000066,Vie (la) de David Simple,0.8333333333333334,0.9430225158385254,"Vie (la) de David Hume, écrite par lui-même, by Hume, David. (London, 1777)","Vie (la) de David Simple, by Fielding, Sarah. (Geneva, 1782)"
zspbk0013210,Histoire de la guerre de lInde,spbk0001109,Histoire de la guerre de 1741,0.8333333333333334,0.9412391141250176,"Histoire de la guerre de lInde, by NA. (, )","Histoire de la guerre de 1741 par Voltaire, by NA. (Geneva, )"
zspbk0013754,Campistron [unidentified work],zspbk0013457,Ciceron [unidentified work],0.8333333333333334,0.9412097036339401,"Campistron [unidentified work], by NA. (, )","Ciceron [unidentified work], by NA. (, )"
zspbk0011643,Histoire de Venise,spbk0001065,Histoire de Hesse,0.8333333333333334,0.9383431168171101,"Histoire de Venise, by Nani, Baptiste. (, )","Histoire de Hesse, by Mallet, Paul Henri. (Paris, 1767-1770)"
zspbk0012665,Histoire de Venise,spbk0001065,Histoire de Hesse,0.8333333333333334,0.9383431168171101,"Histoire de Venise, by NA. (, )","Histoire de Hesse, by Mallet, Paul Henri. (Paris, 1767-1770)"
spbk0001083,Histoire de Russie,spbk0001065,Histoire de Hesse,0.8333333333333334,0.9373849950855591,"Histoire de Russie: tirée des chroniques originales, des pièces authentiques et des meilleurs historiens de la nation, by Levesque, Pierre-Charles. (Yverdon, 1783)","Histoire de Hesse, by Mallet, Paul Henri. (Paris, 1767-1770)"
zspbk0011290,Essai sur le gout,spbk0003020,Essai sur le pouls,0.8333333333333334,0.937137026507657,"Essai sur le gout, by NA. (, )","Essai sur le pouls par rapport aux affections des principaux organes, ouvrage augmenté d'un Abrégé de la doctrine et de la pratique de Solano d'après les livres originaux et autres ouvrages espagnols et d'une Dissertation sur la théorie du pouls, traduite du latin de M. Fleming, by Fouquet, Henri. (Montpellier, 1767)"
spbk0004517,[Histoire de Louis XIII],spbk00014858,Histoire de Louis XI,0.8333333333333334,0.9365858115816941,"Louis 13, by NA. (n.pl., )","Histoire de Louis XI, by NA. (n.pl., NA)"
zspbk0013036,[Pieces fugitives],spbk0005095,Pièces fugitives,0.8333333333333334,0.9360565811300742,"[Pieces fugitives], by NA. (, )","Pièces fugitives, en vers, by Mayet, Étienne. (Berlin, NA)"
zspbk0013548,Histoire de Perse,zspbk0011643,Histoire de Venise,0.8333333333333334,0.9357754408380655,"Histoire de Perse, by NA. (, )","Histoire de Venise, by Nani, Baptiste. (, )"
zspbk0013548,Histoire de Perse,zspbk0012665,Histoire de Venise,0.8333333333333334,0.9357754408380655,"Histoire de Perse, by NA. (, )","Histoire de Venise, by NA. (, )"
zspbk0013523,Esprit des poetes,zspbk0013215,Esprit des Poesies,0.8333333333333334,0.9354143466934853,"Esprit des poetes, by NA. (, )","Esprit des Poesies, by Motte, Antoine Houdart de la. (, )"
zspbk0011630,Dictionnaire de Physique,spbk0002952,Dictionnaire de chymie,0.8333333333333334,0.9347826086956522,"Dictionnaire de Physique, by NA. (, )","Dictionnaire de chymie: contenant la théorie et la pratique de cette science, son application à la physique, à l'histoire naturelle, à la médecine, et aux arts dépendans de la chymie, by Macquer, Pierre-Joseph. (En Suisse, 1779-1780)"
zspbk0012682,Dictionnaire de physique,spbk0002952,Dictionnaire de chymie,0.8333333333333334,0.9347826086956522,"Dictionnaire de physique, by Paulian, Aimé-Henri. (Avignon, 1761)","Dictionnaire de chymie: contenant la théorie et la pratique de cette science, son application à la physique, à l'histoire naturelle, à la médecine, et aux arts dépendans de la chymie, by Macquer, Pierre-Joseph. (En Suisse, 1779-1780)"
zspbk0013859,Dictionnaire des Aydes,zspbk0013368,Dictionnaire des voyages,0.8333333333333334,0.9327822981462446,"Dictionnaire des Aydes, by Brunet de Grandmaison, Pierre. (, )","Dictionnaire des voyages, by Vincent. (Paris, 1773-1774)"
zspbk0012180,Histoire generale de la Marine,spbk0003943,Histoire générale de la Chine,0.8333333333333334,0.9312639496623906,"Histoire generale de la Marine, by Torchet de Boismêlé, Jean-Baptiste. (Paris, 1746)","Histoire générale de la Chine, ou Annales de cet empire, traduites du Tong-Kien-Kang-Mou, by Moyriac de Mailla, Joseph-Anne-Marie [de]. (Paris, 1777-1785)"
spbk0010364,Oeuvres de Ricard,spbk0004746,Oeuvres de Regnard,0.8333333333333334,0.9284766908852594,"Oeuvres de Ricard, by Ricard, Jean-Marie. (Riom, 1781)","Oeuvres de Regnard, by Regnard, Jean François. (Amsterdam, 1771)"
spbk0010364,Oeuvres de Ricard,spbk0010363,Oeuvres de Regnard,0.8333333333333334,0.9284766908852594,"Oeuvres de Ricard, by Ricard, Jean-Marie. (Riom, 1781)","Oeuvres (les) de M. Regnard, by Regnard, Jean François. (Amsterdam, 1750)"
spbk0003512,Oeuvres complètes,spbk0002632,Oeuvres Complettes,0.8333333333333334,0.9260923597695477,"Oeuvres complètes, by Helvétius, Claude-Adrien. (London, 1777)","Oeuvres Complettes de M. le C. de B*** de l'academie francoise derniere Edition, by Bernis, François-Joachim de Pierre [Cardinal de]. (Londres, 1778)"
spbk0003233,Fille (la) de trente ans,spbk0000919,Fille (la) de seize ans,0.8333333333333334,0.9244023874976197,"Fille (la) de trente ans, comédie , by Tesson de La Guérie, Jean. (Paris, 1776)","Fille (la) de seize ans, drame en 3 actes, by Müller von Friedberg, Karl. (Neuchâtel, 1785)"
zspbk0011643,Histoire de Venise,spbk0001061,Histoire de Genève,0.8333333333333334,0.9219544457292885,"Histoire de Venise, by Nani, Baptiste. (, )","Histoire de Genève, depuis son origine jusqu'à nos jours, par M. Bérenger, by NA. (n.pl., 1772-1773)"
zspbk0012665,Histoire de Venise,spbk0001061,Histoire de Genève,0.8333333333333334,0.9219544457292885,"Histoire de Venise, by NA. (, )","Histoire de Genève, depuis son origine jusqu'à nos jours, par M. Bérenger, by NA. (n.pl., 1772-1773)"
zspbk0013811,Code de la raison,spbk0003050,Eloge de la raison,0.8333333333333334,0.9207509207513811,"Code de la raison, by Ansquer de Ponçol, Henri. (Paris, 1778)","Eloge de la raison, by NA. (London, 1775)"
zspbk0011630,Dictionnaire de Physique,spbk0010114,Dictionnaire de pratique,0.8333333333333334,0.920093422623222,"Dictionnaire de Physique, by NA. (, )","Dictionnaire de pratique, by NA. (NA, 1779)"
zspbk0013155,[Sermons Nouveaux],spbk0002190,Sermons nouveaux,0.8333333333333334,0.9166666666666669,"[Sermons Nouveaux], by NA. (, )","Sermons nouveaux, by NA. (n.pl., NA)"
zspbk0011802,Histoire des Turcs,zspbk0011701,Histoire des Juifs,0.8333333333333334,0.9095085938862486,"Histoire des Turcs, by NA. (, )","Histoire des Juifs, by NA. (, )"
zspbk0013118,Lettres illinoises,spbk0001370,Lettres chinoises,0.8333333333333334,0.9082951062292475,"Lettres illinoises, by Perreau, Jean-André. (London; Paris, 1772)","Lettres chinoises, by Argens, Jean-Baptiste de Boyer [marquis d']. (n.pl., )"
zspbk0013921,Traité de la Goute,spbk0004455,Traité de la peste,0.8333333333333334,0.9080252220734667,"Traité de la Goute, by NA. (, )","Traité de la peste, contenant l'histoire de celle qui a régné à Moscou en 1771: ouvr. publ. d'abord en latin, actuellement mis en françois et augmenté de plusieurs pièces intéressantes, by Mertens, Charles [de]. (Strasbourg; Vienna, 1784)"
spbk0003634,Jours (les),spbk0001591,Moeurs (les),0.8333333333333334,0.9013878188659974,"Jours (les), pour servir de correctif et de supplément, aux Nuits d'Young, by Rémi, Joseph-Honoré. (London, 1770)","Moeurs (les), by Toussaint, François-Vincent. (Paris, 1774)"
zspbk0012470,Cebes [unspecified work],zspbk0012453,Chubb [unspecified work],0.8333333333333334,0.8997354108424374,"Cebes [unspecified work], by Cebes de Thebes. (, )","Chubb [unspecified work], by Chubb, Thomas. (, )"
zspbk0012763,Histoire du Japon,zspbk0011967,Histoire du Blason,0.8333333333333334,0.8996469021204839,"Histoire du Japon, by NA. (, )","Histoire du Blason, by NA. (, )"
zspbk0012479,Lettres de Ciceron,spbk0001798,Oeuvres de Ciceron,0.8333333333333334,0.8860760232362955,"Lettres de Ciceron, by NA. (, )","Oeuvres de Ciceron, by Cicero, Marcus Tullius. (Paris, 1785)"
spbk0004828,Dictionnaire grammatical de la langue françoise,spbk0002766,Dictionnaire portatif de la langue françoise,0.8297872340425532,0.9566807697649699,"Dictionnaire grammatical de la langue françoise, by Féraud, Jean-François. (Paris, 1776)","Dictionnaire portatif de la langue françoise Extrait du grand dictionnaire de pierre de Richelet contenant les mots usités, leur genre, et leur définition avec les differentes acceptions dans lesquelles ils sont employés au sens propre comme au figuré, by Richelet, Pierre. (Lyon, 1773)"
zspbk0012824,Histoire des revolutions de Hongrie,spbk0003513,Histoire des révolutions de Pologne,0.8285714285714285,0.9633364552620897,"Histoire des revolutions de Hongrie, by Brenner, Domokos. (La Haye, 1739)","Histoire des révolutions de Pologne, depuis la mort d'Auguste III jusqu'à l'année 1775, by Joubert, Pierre. (Warsaw, 1775)"
zspbk0012824,Histoire des revolutions de Hongrie,zspbk0012558,Histoire des Revolutions de Perse,0.8285714285714285,0.9540718580133839,"Histoire des revolutions de Hongrie, by Brenner, Domokos. (La Haye, 1739)","Histoire des Revolutions de Perse, by NA. (, )"
zspbk0013669,Collet [unidentified work],zspbk0012919,Tillemont [unidentified work],0.8275862068965517,0.9621404708847278,"Collet [unidentified work], by NA. (, )","Tillemont [unidentified work], by Tillemont, Louis-Sébastien Le Nain de. (, )"
spbk0003180,Oeuvres diverses de M. Servan,spbk0001835,Oeuvres diverses de M. Borde,0.8275862068965517,0.9613406389911041,"Oeuvres diverses de M. Servan, ancien avocat-général au parlement de Grenoble, by Servan, Antoine-Joseph-Michel. (Lyon, 1774)","Oeuvres diverses de M. Borde, membre de plusieurs académies, by Borde, Charles. (Lyon, 1783)"
zspbk0013535,Oeuvres diverses de M. Dulard,spbk0001835,Oeuvres diverses de M. Borde,0.8275862068965517,0.9603240193925289,"Oeuvres diverses de M. Dulard, by Dulard, Paul Alexandre. (Paris, 1757-1758)","Oeuvres diverses de M. Borde, membre de plusieurs académies, by Borde, Charles. (Lyon, 1783)"
spbk0003180,Oeuvres diverses de M. Servan,spbk0001837,Oeuvres diverses de M. Maupin,0.8275862068965517,0.9553241950812347,"Oeuvres diverses de M. Servan, ancien avocat-général au parlement de Grenoble, by Servan, Antoine-Joseph-Michel. (Lyon, 1774)","Oeuvres diverses de M. Maupin: sur l'agriculture & l'économie rurale en général, & particulierement sur la culture de la vigne & la manipulation de toute espece de vins, by Maupin. (Lausanne, 1779-1784)"
zspbk0013445,Histoire de l'Eglise de Rouen,spbk0001117,Histoire de la ville de Rouen,0.8275862068965517,0.9518609224494271,"Histoire de l'Eglise de Rouen, by NA. (, )","Histoire de la ville de Rouen... depuis sa fondation jusqu'en l'année 1774; suivie d'un essai sur la Normandie littéraire. Par M. S***, by Servin, Antoine-Nicolas. (Rouen, 1775)"
zspbk0013445,Histoire de l'Eglise de Rouen,zspbk0011740,Histoire de la ville de Rouen,0.8275862068965517,0.9518609224494271,"Histoire de l'Eglise de Rouen, by NA. (, )","Histoire de la ville de Rouen, by NA. (, )"
spbk0001838,Oeuvres diverses de M. Thomas,spbk0001835,Oeuvres diverses de M. Borde,0.8275862068965517,0.9487574226197601,"Oeuvres diverses de M. Thomas nouvelle edition complette, by Thomas, Antoine-Leonard.. (Amsterdam, 1778)","Oeuvres diverses de M. Borde, membre de plusieurs académies, by Borde, Charles. (Lyon, 1783)"
zspbk0013570,Histoire générale de Provence,spbk0004565,Histoire générale de Pologne,0.8275862068965517,0.9480385930504325,"Histoire générale de Provence, by Papon, Jean-Pierre. (, )","Histoire générale de Pologne, by Solignac, Chevalier [de]. (Amsterdam, 1751)"
zspbk0014599,Histoire de la ville de Paris,zspbk0011667,Histoire de la ville de Lyon,0.8275862068965517,0.9469440132908175,"Histoire de la ville de Paris, by Desfontaines, Pierre François Guyot. (, )","Histoire de la ville de Lyon, by NA. (, )"
zspbk0013885,Boileau [unidentified work],zspbk0013760,Boursault [unidentified work],0.8275862068965517,0.9454545454545454,"Boileau [unidentified work], by Boileau, Nicholas. (, )","Boursault [unidentified work], by NA. (, )"
zspbk0012139,Histoire générale de Portugal,spbk0004565,Histoire générale de Pologne,0.8275862068965517,0.9442719895051078,"Histoire générale de Portugal, by La Neuville, Jacques Lequien de. (Paris, 1700)","Histoire générale de Pologne, by Solignac, Chevalier [de]. (Amsterdam, 1751)"
spbk0003180,Oeuvres diverses de M. Servan,spbk0001838,Oeuvres diverses de M. Thomas,0.8275862068965517,0.9435300692160343,"Oeuvres diverses de M. Servan, ancien avocat-général au parlement de Grenoble, by Servan, Antoine-Joseph-Michel. (Lyon, 1774)","Oeuvres diverses de M. Thomas nouvelle edition complette, by Thomas, Antoine-Leonard.. (Amsterdam, 1778)"
zspbk0012505,Fontenelle [unspecified work],zspbk0012455,Corneille [unspecified work],0.8275862068965517,0.9428090415820634,"Fontenelle [unspecified work], by Fontenelle, Bernard Le Bovier de. (, )","Corneille [unspecified work], by NA. (, )"
zspbk0014599,Histoire de la ville de Paris,spbk0001117,Histoire de la ville de Rouen,0.8275862068965517,0.9419241452127053,"Histoire de la ville de Paris, by Desfontaines, Pierre François Guyot. (, )","Histoire de la ville de Rouen... depuis sa fondation jusqu'en l'année 1774; suivie d'un essai sur la Normandie littéraire. Par M. S***, by Servin, Antoine-Nicolas. (Rouen, 1775)"
zspbk0014599,Histoire de la ville de Paris,zspbk0011740,Histoire de la ville de Rouen,0.8275862068965517,0.9419241452127053,"Histoire de la ville de Paris, by Desfontaines, Pierre François Guyot. (, )","Histoire de la ville de Rouen, by NA. (, )"
zspbk0013801,Croiset [unidentified works],zspbk0013574,Palissot [unidentified works],0.8275862068965517,0.9412097036339401,"Croiset [unidentified works], by Croiset, Jean. (, )","Palissot [unidentified works], by NA. (, )"
zspbk0013760,Boursault [unidentified work],zspbk0012699,Rousseau [unidentified work],0.8275862068965517,0.9369749612033813,"Boursault [unidentified work], by NA. (, )","Rousseau [unidentified work], by NA. (, )"
zspbk0013760,Boursault [unidentified work],zspbk0013759,Quilnault [unidentified work],0.8275862068965517,0.9343531843023134,"Boursault [unidentified work], by NA. (, )","Quilnault [unidentified work], by NA. (, )"
zspbk0013885,Boileau [unidentified work],zspbk0013759,Quilnault [unidentified work],0.8275862068965517,0.9343531843023134,"Boileau [unidentified work], by Boileau, Nicholas. (, )","Quilnault [unidentified work], by NA. (, )"
zspbk0013807,Massillon [unidentified work],zspbk0012594,Cassini [unidentified work],0.8275862068965517,0.9334629899753888,"Massillon [unidentified work], by Massillon, Jean-Baptiste. (, )","Cassini [unidentified work], by NA. (, )"
zspbk0013759,Quilnault [unidentified work],zspbk0012612,Garsault [unidentified work],0.8275862068965517,0.9265056386297378,"Quilnault [unidentified work], by NA. (, )","Garsault [unidentified work], by Garsault, François Alexandre Pierre de. (, )"
zspbk0013433,Rousseau [unidentified title],zspbk0012699,Rousseau [unidentified work],0.8275862068965517,0.9227765894575354,"Rousseau [unidentified title], by NA. (, )","Rousseau [unidentified work], by NA. (, )"
zspbk0013457,Ciceron [unidentified work],zspbk0012919,Tillemont [unidentified work],0.8275862068965517,0.9185266184362293,"Ciceron [unidentified work], by NA. (, )","Tillemont [unidentified work], by Tillemont, Louis-Sébastien Le Nain de. (, )"
zspbk0012439,Montaigne [unspecified works],zspbk0011302,"Voltaire, [unspecified works]",0.8275862068965517,0.9026551345199565,"Montaigne [unspecified works], by Montaigne, Michel Eyquem. (, )","Voltaire, [unspecified works], by NA. (, )"
zspbk0013807,Massillon [unidentified work],zspbk0013021,Varignon [unidentified work],0.8275862068965517,0.8928364443433809,"Massillon [unidentified work], by Massillon, Jean-Baptiste. (, )","Varignon [unidentified work], by Varignon, Pierre. (, )"
zspbk0011492,Les Comédies de Terence,spbk0000372,Comédies de Terence,0.8260869565217391,0.9798637100971994,"Les Comédies de Terence, by Térence. (, )","Terentii Comedie, by Térence. (n.pl., NA)"
zspbk0013503,Abrégé chronologique de l'histoire de Flandres,spbk0003763,Abrégé chronologique de l'histoire du Nord,0.8260869565217391,0.955657399064037,"Abrégé chronologique de l'histoire de Flandres, by Panckoucke, André-Joseph. (Dunkerque, 1762)","Abrégé chronologique de l'histoire du Nord, ou des états de Danemarc, de Russie, de Suède, de Pologne, de Prusse, de Courlande, by Lacombe, Jacques. (Paris, NA)"
zspbk0013637,Dictionnaire des mines,zspbk0011915,Dictionnaire des moeurs,0.8260869565217391,0.9486832980505138,"Dictionnaire des mines, by NA. (, )","Dictionnaire des moeurs, by Bastide, Jean François [de]. (La Haye; Monory, 1773)"
zspbk0012356,Dictionnaire des Peres,zspbk0011915,Dictionnaire des moeurs,0.8260869565217391,0.9467292624062575,"Dictionnaire des Peres, by NA. (, )","Dictionnaire des moeurs, by Bastide, Jean François [de]. (La Haye; Monory, 1773)"
zspbk0013201,Dictionnaire des Moeurs,zspbk0012356,Dictionnaire des Peres,0.8260869565217391,0.9467292624062575,"Dictionnaire des Moeurs, by NA. (, )","Dictionnaire des Peres, by NA. (, )"
zspbk0013470,Manuel pour la jeunesse,spbk0001522,Manuel de la jeunesse,0.8260869565217391,0.9465795049390483,"Manuel pour la jeunesse, by NA. (, )","Manuel de la jeunesse; ou: instructions familieres en dialogues, sur les principaux points de la religion: ouvrage utile aux personnes qui disposent la jeunesse à la premiere communion; et qui peut faire suite au Magazin des Adolescentes de Madame Le Prince de Beaumont, by Le Prince de Beaumont, Marie. (Paris, 1773)"
zspbk0012645,Praceptiones Rhetorica,spbk0010405,Perceptiones rhetoricae,0.8260869565217391,0.9424212936563148,"Praceptiones Rhetorica, by NA. (, )","Perceptiones rhetoricae, by NA. (Douai, 1778)"
zspbk0012004,Dictionnaire de cuisine,spbk0002952,Dictionnaire de chymie,0.8260869565217391,0.9405700775297335,"Dictionnaire de cuisine, by NA. (, )","Dictionnaire de chymie: contenant la théorie et la pratique de cette science, son application à la physique, à l'histoire naturelle, à la médecine, et aux arts dépendans de la chymie, by Macquer, Pierre-Joseph. (En Suisse, 1779-1780)"
zspbk0014258,Traité de la Lithotomie,spbk0005024,Traité de la mythologie,0.8260869565217391,0.9339916624531052,"Traité de la Lithotomie, by Pallucci, Natale Giuseppe. (, )","Traité de la mythologie, orné de cent-quatre-vingt gravures en taille-douce, by Lionnois, Jean-Jacques Bouvier. (n.pl., NA)"
zspbk0013684,Songes philosophiques,spbk0004995,Mélanges philosophiques,0.8260869565217391,0.926829268292683,"Songes philosophiques, by Mercier, Louis-Sébastien. (Londres; Paris, 1768)","Mélanges philosophiques, par M. Formey, by Formey, Jean Henri Samuel. (Leiden, 1754)"
zspbk0013829,Songes philosophiques,spbk0004995,Mélanges philosophiques,0.8260869565217391,0.926829268292683,"Songes philosophiques, by NA. (, )","Mélanges philosophiques, par M. Formey, by Formey, Jean Henri Samuel. (Leiden, 1754)"
zspbk0013684,Songes philosophiques,zspbk0011379,Mélanges philosophiques,0.8260869565217391,0.926829268292683,"Songes philosophiques, by Mercier, Louis-Sébastien. (Londres; Paris, 1768)","Mélanges philosophiques, by Formey, Jean Henri Samuel. (Leyde, 1754)"
zspbk0013829,Songes philosophiques,zspbk0011379,Mélanges philosophiques,0.8260869565217391,0.926829268292683,"Songes philosophiques, by NA. (, )","Mélanges philosophiques, by Formey, Jean Henri Samuel. (Leyde, 1754)"
zspbk0012663,Voyage de Siberie,spbk0002580,Voyage en Sibérie,0.8235294117647058,0.9380352942419312,"Voyage de Siberie, by NA. (, )","Voyage en Sibérie fait par ordre du roi en 1761, contenant les moeurs, les usages des Russes et l'état actuel de cette puissance, la description géographique et le nivellement de la route de Paris à Tobolsk, l'histoire naturelle de la même route... par M. l'abbé Chappe d'Auteroche... - Voyage en Sibérie contenant la description du Kamtchatka... par M. Kracheninnikow... traduit du russe, by Chappe d'Auteroche, Jean [abbé]. (Paris, 1768)"
zspbk0013941,Oeuvres de Marin,spbk0001809,Oeuvres de Racine,0.8235294117647058,0.9158109397792511,"Oeuvres de Marin, by NA. (, )","Oeuvres de Jean Racine, by Racine, Jean. (Paris, 1769)"
zspbk0010743,Traité du douaire,spbk0003487,Traité du soufre,0.8235294117647058,0.9105787198346303,"Traité du Douaire par l'auteur du traité des obligations, by Pothier, Robert Joseph. (Orléans; Paris, 1770)","Traité du soufre, ou Remarques sur la dispute qui s'est élevée entre les chymistes au sujet du soufre , by Stahl, Georg Ernst. (Paris, 1766)"
zspbk0012670,Traité du Douaire,spbk0003487,Traité du soufre,0.8235294117647058,0.90267093384844,"Traité du Douaire, by Renusson, Philippe de. (, )","Traité du soufre, ou Remarques sur la dispute qui s'est élevée entre les chymistes au sujet du soufre , by Stahl, Georg Ernst. (Paris, 1766)"
zspbk0012936,Oeuvres de Dupin,zspbk0011706,Oeuvres de Chopin,0.8235294117647058,0.9021342216356465,"Oeuvres de Dupin, by Dupin, Louis Ellies. (, )","Oeuvres de Chopin, by NA. (, )"
zspbk0013053,Oeuvres de Simon,zspbk0012592,Oeuvres de Disson,0.8235294117647058,0.8798826901281199,"Oeuvres de Simon, by NA. (, )","Oeuvres de Disson, by Disson. (, )"
zspbk0012348,Oeuvres de Baron,spbk0003478,Oeuvres de Buffon,0.8235294117647058,0.8740284488750758,"Oeuvres de Baron, by NA. (, )","Oeuvres de Buffon, by Buffon, Georges-Louis Leclerc [comte de]. (n.pl., NA)"
zspbk0014564,Boerner [unidentified title],zspbk0013538,Freron [unidentified title],0.8214285714285714,0.9814329841314366,"Boerner [unidentified title], by Boerner, Friedrich. (, )","Freron [unidentified title], by Fréron, Élie-Catherine. (, )"
zspbk0013158,[Annecdotes Ecclesiastiques],spbk0003001,Anecdotes ecclésiastiques,0.8214285714285714,0.9601432184835761,"[Annecdotes Ecclesiastiques], by NA. (, )","Anecdotes ecclésiastiques, contenant tout ce qui s'est passé de plus intéressant dans les Eglises d'Orient & d'Occident, depuis le commencement de l'ère chrétienne, jusqu'à présent, by Joubert, Pierre. (Amsterdam; Paris, 1772)"
zspbk0013021,Varignon [unidentified work],zspbk0012751,Piron [unidentified work],0.8214285714285714,0.9594644986465712,"Varignon [unidentified work], by Varignon, Pierre. (, )","Piron [unidentified work], by Piron, Alexis. (, )"
zspbk0014321,Tractatus de morbis capitis,zspbk0014253,Tractatus de morbis cutaneis,0.8214285714285714,0.95938130071897,"Tractatus de morbis capitis, by NA. (, )","Tractatus de morbis cutaneis, by Lorry, Anne-Charles. (, )"
zspbk0013675,Voltaire [unidentified work],zspbk0012562,Virgile [unidentified work],0.8214285714285714,0.9582877607731983,"Voltaire [unidentified work], by Voltaire. (, )","Virgile [unidentified work], by NA. (, )"
zspbk0014609,Freind [unidentified title],zspbk0014564,Boerner [unidentified title],0.8214285714285714,0.9554333937093652,"Freind [unidentified title], by Freind, John. (, )","Boerner [unidentified title], by Boerner, Friedrich. (, )"
